wl (nm); Emeas; Emod_sc - Retrieved values (SS = -1.219 nm, FWHM =  1.020 nm); Emod_sc - Nominal values (SS = 0 nm, FWHM =  1.000 nm); rho - Retrieved values (SS = -1.219 nm, FWHM =  1.020 nm); rho - Nominal values (SS = 0 nm, FWHM =  1.000 nm)
713.04000; 1.1450433; 1.1387220; 1.1450433; 1.0000000; 1.0055513
713.28000; 1.1348046; 1.1404116; 1.1368324; 0.99821625; 0.99508331
713.52000; 1.1283352; 1.1434239; 1.1296527; 0.99883374; 0.98680395
713.76000; 1.1292305; 1.1450433; 1.1267289; 1.0022202; 0.98619021
714.00000; 1.1318984; 1.1433351; 1.1280559; 1.0034063; 0.98999706
714.24000; 1.1361760; 1.1378630; 1.1298769; 1.0055750; 0.99851740
714.48000; 1.1368434; 1.1298813; 1.1272692; 1.0084934; 1.0061619
714.72000; 1.1291558; 1.1225774; 1.1165337; 1.0113047; 1.0058601
714.96000; 1.1095878; 1.1193850; 1.0964751; 1.0119590; 0.99124772
715.20000; 1.0864428; 1.1206675; 1.0694748; 1.0158657; 0.96946040
715.44000; 1.0679694; 1.1228638; 1.0408137; 1.0260908; 0.95111210
715.68000; 1.0505271; 1.1210941; 1.0157021; 1.0342866; 0.93705523
715.92000; 1.0350003; 1.1116173; 0.99725987; 1.0378441; 0.93107607
716.16000; 1.0195311; 1.0929788; 0.98669411; 1.0332798; 0.93280040
716.40000; 1.0102447; 1.0671911; 0.98297697; 1.0277400; 0.94663900
716.64000; 1.0025731; 1.0393792; 0.98174287; 1.0212176; 0.96458837
716.88000; 0.99026991; 1.0147812; 0.97728772; 1.0132839; 0.97584575
717.12000; 0.97362942; 0.99651086; 0.96828122; 1.0055234; 0.97703844
717.36000; 0.95783940; 0.98585810; 0.95982351; 0.99793283; 0.97157937
717.60000; 0.95718910; 0.98216051; 0.95718910; 1.0000000; 0.97457502
717.84000; 0.95797616; 0.98140630; 0.95997369; 0.99791919; 0.97612596
718.08000; 0.96177421; 0.97766281; 0.96445918; 0.99721608; 0.98374839
718.32000; 0.96819948; 0.96893737; 0.96790381; 1.0003055; 0.99923846
718.56000; 0.97248696; 0.96018348; 0.96956367; 1.0030151; 1.0128137
718.80000; 0.97276014; 0.95718910; 0.97149029; 1.0013071; 1.0162675
719.04000; 0.97511622; 0.95982867; 0.97841973; 0.99662363; 1.0159274
719.28000; 0.98580714; 0.96428386; 0.99453763; 0.99122155; 1.0223205
719.52000; 1.0083722; 0.96776856; 1.0198546; 0.98874118; 1.0419559
719.76000; 1.0398210; 0.96935520; 1.0490787; 0.99117540; 1.0726935
720.00000; 1.0662248; 0.97072757; 1.0741157; 0.99265354; 1.0983769
720.24000; 1.0814450; 0.97650437; 1.0893115; 0.99277841; 1.1074656
720.48000; 1.0888265; 0.99112087; 1.0945606; 0.99476133; 1.0985810
720.72000; 1.0881457; 1.0150678; 1.0931638; 0.99540960; 1.0719931
720.96000; 1.0836284; 1.0435139; 1.0883188; 0.99569027; 1.0384417
721.20000; 1.0816886; 1.0684105; 1.0815632; 1.0001159; 1.0124279
721.44000; 1.0758243; 1.0837548; 1.0717332; 1.0038174; 0.99268243
721.68000; 1.0624581; 1.0891942; 1.0560655; 1.0060532; 0.97545338
721.92000; 1.0394085; 1.0880234; 1.0365491; 1.0027586; 0.95531817
722.16000; 1.0217213; 1.0834581; 1.0186263; 1.0030384; 0.94301870
722.40000; 1.0151071; 1.0772016; 1.0096467; 1.0054082; 0.94235565
722.64000; 1.0102839; 1.0683522; 1.0081300; 1.0021365; 0.94564689
722.88000; 1.0108507; 1.0538561; 1.0087887; 1.0020441; 0.95919240
723.12000; 1.0180139; 1.0348924; 1.0098142; 1.0081200; 0.98369055
723.36000; 1.0252509; 1.0167813; 1.0112231; 1.0138721; 1.0083298
723.60000; 1.0246958; 1.0075636; 1.0110658; 1.0134808; 1.0170036
723.84000; 1.0191321; 1.0061479; 1.0087255; 1.0103165; 1.0129048
724.08000; 1.0182787; 1.0068483; 1.0077826; 1.0104151; 1.0113527
724.32000; 1.0271925; 1.0077376; 1.0104878; 1.0165313; 1.0193055
724.56000; 1.0348374; 1.0092423; 1.0135674; 1.0209854; 1.0253607
724.80000; 1.0346142; 1.0093776; 1.0140488; 1.0202805; 1.0250022
725.04000; 1.0316499; 1.0069637; 1.0150012; 1.0164026; 1.0245154
725.28000; 1.0345885; 1.0056062; 1.0207752; 1.0135322; 1.0288208
725.52000; 1.0400540; 1.0082072; 1.0285855; 1.0111497; 1.0315876
725.76000; 1.0404536; 1.0115457; 1.0295682; 1.0105728; 1.0285780
726.00000; 1.0320641; 1.0119712; 1.0195993; 1.0122252; 1.0198552
726.24000; 1.0156136; 1.0122935; 1.0064142; 1.0091408; 1.0032798
726.48000; 1.0093642; 1.0175575; 1.0031602; 1.0061845; 0.99194805
726.72000; 1.0183853; 1.0257750; 1.0142709; 1.0040565; 0.99279597
726.96000; 1.0336169; 1.0278630; 1.0296117; 1.0038900; 1.0055979
727.20000; 1.0371619; 1.0185693; 1.0345343; 1.0025399; 1.0182536
727.44000; 1.0232494; 1.0048146; 1.0248018; 0.99848525; 1.0183465
727.68000; 1.0075530; 1.0002297; 1.0103206; 0.99726070; 1.0073217
727.92000; 1.0025477; 1.0106045; 1.0046946; 0.99786307; 0.99202771
728.16000; 1.0174997; 1.0265332; 1.0119845; 1.0054499; 0.99119998
728.40000; 1.0356058; 1.0327219; 1.0241599; 1.0111759; 1.0027926
728.64000; 1.0464188; 1.0236823; 1.0309463; 1.0150080; 1.0222104
728.88000; 1.0471424; 1.0087268; 1.0301645; 1.0164808; 1.0380832
729.12000; 1.0373627; 1.0020385; 1.0269668; 1.0101230; 1.0352523
729.36000; 1.0331487; 1.0087296; 1.0255304; 1.0074286; 1.0242077
729.60000; 1.0335364; 1.0211420; 1.0260256; 1.0073202; 1.0121378
729.84000; 1.0398909; 1.0284131; 1.0282549; 1.0113162; 1.0111607
730.08000; 1.0448106; 1.0277260; 1.0330574; 1.0113771; 1.0166237
730.32000; 1.0483440; 1.0243489; 1.0410607; 1.0069961; 1.0234247
730.56000; 1.0566569; 1.0228208; 1.0526914; 1.0037670; 1.0330811
730.80000; 1.0663272; 1.0232039; 1.0669022; 0.99946109; 1.0421454
731.04000; 1.0720419; 1.0251142; 1.0796462; 0.99295668; 1.0457780
731.28000; 1.0764672; 1.0294511; 1.0870048; 0.99030575; 1.0456710
731.52000; 1.0802986; 1.0368098; 1.0891704; 0.99185455; 1.0419448
731.76000; 1.0812717; 1.0476861; 1.0897147; 0.99225209; 1.0320570
732.00000; 1.0855613; 1.0614431; 1.0924475; 0.99369655; 1.0227220
732.24000; 1.0936793; 1.0741915; 1.0995812; 0.99463259; 1.0181418
732.48000; 1.1032587; 1.0816822; 1.1091160; 0.99471898; 1.0199472
732.72000; 1.1103394; 1.0838088; 1.1160419; 0.99489046; 1.0244790
732.96000; 1.1088468; 1.0840392; 1.1170153; 0.99268724; 1.0228845
733.20000; 1.1026693; 1.0862268; 1.1131908; 0.99054836; 1.0151373
733.44000; 1.0960984; 1.0928300; 1.1081651; 0.98911108; 1.0029908
733.68000; 1.0920387; 1.1022615; 1.1046047; 0.98862400; 0.99072562
733.92000; 1.0891701; 1.1094900; 1.1028733; 0.98757495; 0.98168536
734.16000; 1.0872979; 1.1108110; 1.1017497; 0.98688289; 0.97883252
734.40000; 1.0851966; 1.1071540; 1.1000754; 0.98647478; 0.98016772
734.64000; 1.0809337; 1.1021405; 1.0978168; 0.98462122; 0.98075852
734.88000; 1.0805647; 1.0985594; 1.0959675; 0.98594598; 0.98361975
735.12000; 1.0853683; 1.0968832; 1.0957826; 0.99049595; 0.98950218
735.36000; 1.0869807; 1.0958966; 1.0979380; 0.99002011; 0.99186424
735.60000; 1.0879267; 1.0943613; 1.1023907; 0.98687941; 0.99412025
735.84000; 1.0924495; 1.0921588; 1.1085740; 0.98545478; 1.0002662
736.08000; 1.0957915; 1.0902304; 1.1149129; 0.98284940; 1.0051008
736.32000; 1.0976699; 1.0898495; 1.1188393; 0.98107915; 1.0071757
736.56000; 1.0992419; 1.0917330; 1.1185369; 0.98274976; 1.0068779
736.80000; 1.0951995; 1.0958561; 1.1145718; 0.98261909; 0.99940086
737.04000; 1.0848591; 1.1017610; 1.1093498; 0.97792340; 0.98465915
